table_id,category,product_name,value,source_id
0003097058,出荷 販売 数量,硫酸アンモニウム 硫酸アンモニウム (t),958587.0,estat-manufacturing
0003097058,出荷 販売 数量,硫酸アンモニウム 副生硫酸アンモニウム (t),248288.0,estat-manufacturing
0003097058,出荷 販売 数量,複合肥料（化成肥料） 計 (t),867239.0,estat-manufacturing
0003097058,出荷 販売 数量,複合肥料（化成肥料） 高度化成（粒状） (t),677340.0,estat-manufacturing
0003097058,出荷 販売 数量,複合肥料（化成肥料） 普通化成（粒状） (t),189899.0,estat-manufacturing
0003097058,出荷 販売 数量,生石灰 (t),6819316.0,estat-manufacturing
0003097058,出荷 販売 数量,消石灰 (t),891861.0,estat-manufacturing
0003097058,出荷 販売 数量,軽質炭酸カルシウム (t),254349.0,estat-manufacturing
0003097058,出荷 販売 数量,か性ソーダ（液体97％換算・固形有姿） (t),2541987.0,estat-manufacturing
0003097058,出荷 販売 数量,塩素ガス (t),249670.0,estat-manufacturing
0003097058,出荷 販売 数量,液体塩素 (t),208466.0,estat-manufacturing
0003097058,出荷 販売 数量,塩酸（35％換算） 計 (t),1559931.0,estat-manufacturing
0003097058,出荷 販売 数量,塩酸（35％換算） 合成 (t),582034.0,estat-manufacturing
0003097058,出荷 販売 数量,塩酸（35％換算） 副生 (t),977897.0,estat-manufacturing
0003097058,出荷 販売 数量,次亜塩素酸ナトリウム溶液(12%換算) (t),913989.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,アンモニア(NH3 100％ 換算) (t),62949.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,硝酸 (98％換算) (t),8320.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,硫酸アンモニウム 計 (t),19368.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,硫酸アンモニウム 硫酸アンモニウム (t),14704.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,硫酸アンモニウム 副生硫酸アンモニウム (t),4665.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,複合肥料（化成肥料） 計 (t),69570.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,複合肥料（化成肥料） 高度化成（粒状） (t),57121.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,複合肥料（化成肥料） 普通化成（粒状） (t),12448.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,生石灰 (t),88726.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,消石灰 (t),15284.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,軽質炭酸カルシウム (t),9992.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,か性ソーダ（液体97％換算・固形有姿） (t),117510.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,塩素ガス (t),10439.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,液体塩素 (t),9493.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,塩酸（35％換算） 計 (t),21845.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,塩酸（35％換算） 合成 (t),8942.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,塩酸（35％換算） 副生 (t),12902.0,estat-manufacturing
0003097058,出荷 販売 金額（百万円）,次亜塩素酸ナトリウム溶液(12%換算) (t),19343.0,estat-manufacturing
0003097058,出荷 その他,アンモニア(NH3 100％ 換算) (t),79519.0,estat-manufacturing
0003097058,出荷 その他,硝酸 (98％換算) (t),4483.0,estat-manufacturing
0003097058,出荷 その他,硫酸アンモニウム 計 (t),13183.0,estat-manufacturing
0003097058,出荷 その他,硫酸アンモニウム 硫酸アンモニウム (t),11351.0,estat-manufacturing
0003097058,出荷 その他,硫酸アンモニウム 副生硫酸アンモニウム (t),1832.0,estat-manufacturing
0003097058,出荷 その他,複合肥料（化成肥料） 計 (t),42467.0,estat-manufacturing
0003097058,出荷 その他,複合肥料（化成肥料） 高度化成（粒状） (t),28465.0,estat-manufacturing
0003097058,出荷 その他,複合肥料（化成肥料） 普通化成（粒状） (t),14002.0,estat-manufacturing
0003097058,出荷 その他,生石灰 (t),109780.0,estat-manufacturing
0003097058,出荷 その他,消石灰 (t),582.0,estat-manufacturing
0003097058,出荷 その他,軽質炭酸カルシウム (t),175.0,estat-manufacturing
0003097058,出荷 その他,か性ソーダ（液体97％換算・固形有姿） (t),368148.0,estat-manufacturing
0003097058,出荷 その他,塩素ガス (t),206242.0,estat-manufacturing
0003097058,出荷 その他,液体塩素 (t),19358.0,estat-manufacturing
0003097058,出荷 その他,塩酸（35％換算） 計 (t),26908.0,estat-manufacturing
0003097058,出荷 その他,塩酸（35％換算） 合成 (t),12413.0,estat-manufacturing
0003097058,出荷 その他,塩酸（35％換算） 副生 (t),14495.0,estat-manufacturing
0003097058,出荷 その他,次亜塩素酸ナトリウム溶液(12%換算) (t),2131.0,estat-manufacturing
0003097058,在庫,アンモニア(NH3 100％ 換算) (t),28251.0,estat-manufacturing
0003097058,在庫,硝酸 (98％換算) (t),9081.0,estat-manufacturing
0003097058,在庫,硫酸アンモニウム 計 (t),114931.0,estat-manufacturing
0003097058,在庫,硫酸アンモニウム 硫酸アンモニウム (t),93195.0,estat-manufacturing
0003097058,在庫,硫酸アンモニウム 副生硫酸アンモニウム (t),21736.0,estat-manufacturing
0003097058,在庫,複合肥料（化成肥料） 計 (t),370568.0,estat-manufacturing
0003097058,在庫,複合肥料（化成肥料） 高度化成（粒状） (t),257618.0,estat-manufacturing
0003097058,在庫,複合肥料（化成肥料） 普通化成（粒状） (t),112950.0,estat-manufacturing
0003097058,在庫,生石灰 (t),106077.0,estat-manufacturing
0003097058,在庫,消石灰 (t),25608.0,estat-manufacturing
0003097058,在庫,軽質炭酸カルシウム (t),13713.0,estat-manufacturing
0003097058,在庫,か性ソーダ（液体97％換算・固形有姿） (t),155398.0,estat-manufacturing
0003097058,在庫,液体塩素 (t),4834.0,estat-manufacturing
0003097058,在庫,塩酸（35％換算） 計 (t),32507.0,estat-manufacturing
0003097058,在庫,塩酸（35％換算） 合成 (t),15199.0,estat-manufacturing
0003097058,在庫,塩酸（35％換算） 副生 (t),17308.0,estat-manufacturing
0003097058,在庫,次亜塩素酸ナトリウム溶液(12%換算) (t),11079.0,estat-manufacturing
0003097059,生産,写真フィルム (千平方m),137642.0,estat-manufacturing
0003097059,受入,写真フィルム (千平方m),1175.0,estat-manufacturing
0003097059,消費,写真フィルム (千平方m),148.0,estat-manufacturing
0003097059,出荷 販売 数量,写真フィルム (千平方m),144773.0,estat-manufacturing
0003097059,出荷 販売 金額（百万円）,写真フィルム (千平方m),89667.0,estat-manufacturing
0003097059,出荷 その他,写真フィルム (千平方m),81.0,estat-manufacturing
0003097059,在庫,写真フィルム (千平方m),13355.0,estat-manufacturing
0003097060,生産,脂肪酸 計 (t),233782.0,estat-manufacturing
0003097060,生産,脂肪酸 直分脂肪酸 (t),109394.0,estat-manufacturing
0003097060,生産,脂肪酸 硬化脂肪酸 (t),57863.0,estat-manufacturing
0003097060,生産,脂肪酸 分別･分留脂肪酸 (t),66525.0,estat-manufacturing
0003097060,生産,精製グリセリン(98.5％換算) (t),40905.0,estat-manufacturing
0003097060,生産,石けん 計 (t),109906.0,estat-manufacturing
0003097060,生産,石けん 浴用･固形 (t),31456.0,estat-manufacturing
0003097060,生産,石けん 手洗用･液体 (t),42005.0,estat-manufacturing
0003097060,生産,石けん その他の石けん (t),36445.0,estat-manufacturing
0003097060,生産,洗顔・ボディ用身体洗浄剤 (t),105477.0,estat-manufacturing
0003097060,生産,合成洗剤 計 (t),1060997.0,estat-manufacturing
0003097060,生産,合成洗剤 洗濯用 計 (t),747686.0,estat-manufacturing
0003097060,生産,合成洗剤 洗濯用 粉末 (t),323849.0,estat-manufacturing
0003097060,生産,合成洗剤 洗濯用 液体（ペースト状を含む） 計 (t),423837.0,estat-manufacturing
0003097060,生産,合成洗剤 洗濯用 液体（ペースト状を含む） 中性 (t),244843.0,estat-manufacturing
0003097060,生産,合成洗剤 洗濯用 液体（ペースト状を含む） 中性以外のもの (t),178994.0,estat-manufacturing
0003097060,生産,合成洗剤 台所用 (t),204900.0,estat-manufacturing
0003097060,生産,合成洗剤 住宅･家具用 (t),108411.0,estat-manufacturing
0003097060,生産,柔軟仕上げ剤 (t),277128.0,estat-manufacturing
0003097060,生産,漂白剤 計 (t),279768.0,estat-manufacturing
0003097060,生産,漂白剤 酸素系 (t),133614.0,estat-manufacturing
0003097060,生産,漂白剤 塩素系 (t),146154.0,estat-manufacturing
0003097060,生産,酸･アルカリ洗浄剤 (t),66362.0,estat-manufacturing
0003097060,生産,クレンザー (t),10312.0,estat-manufacturing
0003097060,生産,界面活性剤 合計 (t),940658.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 計 (t),379870.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),115178.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t),139863.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t),97636.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t),42227.0,estat-manufacturing
0003097060,生産,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t),124829.0,estat-manufacturing
0003097060,生産,界面活性剤 陽イオン活性剤 (t),39623.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 計 (t),465272.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 エーテル型 計 (t),291925.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t),182618.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t),13300.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t),96007.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 エステル・エーテル型 (t),43206.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 多価アルコールエステル (t),66417.0,estat-manufacturing
0003097060,生産,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t),63724.0,estat-manufacturing
0003097060,生産,界面活性剤 両性イオン活性剤 (t),25254.0,estat-manufacturing
0003097060,生産,界面活性剤 調合界面活性剤 (t),30639.0,estat-manufacturing
0003097060,受入,界面活性剤 合計 (t),75507.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 計 (t),29166.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),2926.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t),13562.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t),11195.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t),2367.0,estat-manufacturing
0003097060,受入,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t),12678.0,estat-manufacturing
0003097060,受入,界面活性剤 陽イオン活性剤 (t),1469.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 計 (t),38419.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 エーテル型 計 (t),30382.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t),13101.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t),2194.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t),15087.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 エステル・エーテル型 (t),2515.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 多価アルコールエステル (t),1794.0,estat-manufacturing
0003097060,受入,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t),3728.0,estat-manufacturing
0003097060,受入,界面活性剤 両性イオン活性剤 (t),5750.0,estat-manufacturing
0003097060,受入,界面活性剤 調合界面活性剤 (t),703.0,estat-manufacturing
0003097060,消費,界面活性剤 合計 (t),175465.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 計 (t),132684.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),47764.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t),52117.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t),43168.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t),8949.0,estat-manufacturing
0003097060,消費,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t),32803.0,estat-manufacturing
0003097060,消費,界面活性剤 陽イオン活性剤 (t),2267.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 計 (t),32264.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 エーテル型 計 (t),22180.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t),11594.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t),2182.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t),8404.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 エステル・エーテル型 (t),2107.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 多価アルコールエステル (t),951.0,estat-manufacturing
0003097060,消費,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t),7026.0,estat-manufacturing
0003097060,消費,界面活性剤 両性イオン活性剤 (t),7285.0,estat-manufacturing
0003097060,消費,界面活性剤 調合界面活性剤 (t),965.0,estat-manufacturing
0003097060,出荷 販売 数量,脂肪酸 計 (t),79950.0,estat-manufacturing
0003097060,出荷 販売 数量,脂肪酸 直分脂肪酸 (t),28258.0,estat-manufacturing
0003097060,出荷 販売 数量,脂肪酸 硬化脂肪酸 (t),28339.0,estat-manufacturing
0003097060,出荷 販売 数量,脂肪酸 分別･分留脂肪酸 (t),23353.0,estat-manufacturing
0003097060,出荷 販売 数量,精製グリセリン(98.5％換算) (t),60876.0,estat-manufacturing
0003097060,出荷 販売 数量,石けん 計 (t),137391.0,estat-manufacturing
0003097060,出荷 販売 数量,石けん 浴用･固形 (t),42498.0,estat-manufacturing
0003097060,出荷 販売 数量,石けん 手洗用･液体 (t),62272.0,estat-manufacturing
0003097060,出荷 販売 数量,石けん その他の石けん (t),32621.0,estat-manufacturing
0003097060,出荷 販売 数量,洗顔・ボディ用身体洗浄剤 (t),111958.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 計 (t),1072581.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 洗濯用 計 (t),742142.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 洗濯用 粉末 (t),311174.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 洗濯用 液体（ペースト状を含む） 計 (t),430968.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 洗濯用 液体（ペースト状を含む） 中性 (t),261810.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 洗濯用 液体（ペースト状を含む） 中性以外のもの (t),169158.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 台所用 (t),204521.0,estat-manufacturing
0003097060,出荷 販売 数量,合成洗剤 住宅･家具用 (t),125918.0,estat-manufacturing
0003097060,出荷 販売 数量,柔軟仕上げ剤 (t),260332.0,estat-manufacturing
0003097060,出荷 販売 数量,漂白剤 計 (t),290765.0,estat-manufacturing
0003097060,出荷 販売 数量,漂白剤 酸素系 (t),143623.0,estat-manufacturing
0003097060,出荷 販売 数量,漂白剤 塩素系 (t),147142.0,estat-manufacturing
0003097060,出荷 販売 数量,酸･アルカリ洗浄剤 (t),65482.0,estat-manufacturing
0003097060,出荷 販売 数量,クレンザー (t),11350.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 合計 (t),774738.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 計 (t),250713.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),63251.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t),98214.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t),66824.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t),31390.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t),89248.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 陽イオン活性剤 (t),37597.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 計 (t),434455.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 エーテル型 計 (t),279888.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t),172947.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t),13187.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t),93754.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 エステル・エーテル型 (t),40093.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 多価アルコールエステル (t),63579.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t),50895.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 両性イオン活性剤 (t),22213.0,estat-manufacturing
0003097060,出荷 販売 数量,界面活性剤 調合界面活性剤 (t),29760.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,脂肪酸 計 (t),11220.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,脂肪酸 直分脂肪酸 (t),3053.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,脂肪酸 硬化脂肪酸 (t),3242.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,脂肪酸 分別･分留脂肪酸 (t),4926.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,精製グリセリン(98.5％換算) (t),9214.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,石けん 計 (t),59170.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,石けん 浴用･固形 (t),24618.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,石けん 手洗用･液体 (t),28009.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,石けん その他の石けん (t),6543.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,洗顔・ボディ用身体洗浄剤 (t),61016.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 計 (t),271680.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 洗濯用 計 (t),187703.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 洗濯用 粉末 (t),73113.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 洗濯用 液体（ペースト状を含む） 計 (t),114590.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 洗濯用 液体（ペースト状を含む） 中性 (t),63194.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 洗濯用 液体（ペースト状を含む） 中性以外のもの (t),51396.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 台所用 (t),50352.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,合成洗剤 住宅･家具用 (t),33624.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,柔軟仕上げ剤 (t),71459.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,漂白剤 計 (t),48226.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,漂白剤 酸素系 (t),27704.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,漂白剤 塩素系 (t),20522.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,酸･アルカリ洗浄剤 (t),11014.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,クレンザー (t),1797.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 合計 (t),216792.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 計 (t),44446.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),10080.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 スルホン酸型 計 (t),13123.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 スルホン酸型 アルキル（アリル）スルホネート (t),6866.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 スルホン酸型 その他のスルホン酸型 (t),6257.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陰イオン活性剤 その他の陰イオン活性剤 (t),21244.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 陽イオン活性剤 (t),13387.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 計 (t),141775.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 エーテル型 計 (t),70863.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 エーテル型 POEアルキルエーテル (t),41820.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 エーテル型 POEアルキルアリルエーテル (t),4122.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 エーテル型 その他のエーテル (t),24920.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 エステル・エーテル型 (t),14800.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 多価アルコールエステル (t),36847.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 非イオン活性剤 その他の非イオン活性剤 (t),19266.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 両性イオン活性剤 (t),4543.0,estat-manufacturing
0003097060,出荷 販売 金額（百万円）,界面活性剤 調合界面活性剤 (t),12641.0,estat-manufacturing
0003097060,出荷 その他,界面活性剤 合計 (t),53741.0,estat-manufacturing
0003097060,出荷 その他,界面活性剤 陰イオン活性剤 計 (t),19187.0,estat-manufacturing
0003097060,出荷 その他,界面活性剤 陰イオン活性剤 硫酸エステル型 (t),2146.0,estat-manufacturing
